CTYFIPS,CTY_NAME,total_worker_pop_2018,total_worker_pop_2013,delta_agro,pct_agro_2018,pct_agro_2013,delta_construct,pct_construct_2018,pct_construct_2013,delta_manufact,pct_manufact_2018,pct_manufact_2013,delta_wholesale,pct_wholesale_2018,pct_wholesale_2013,delta_retail,pct_retail_2018,pct_retail_2013,delta_transport_util,pct_transport_util_2018,pct_transport_util_2013,delta_information,pct_information_2018,pct_information_2013,delta_finance_realest,pct_finance_realest_2018,pct_finance_realest_2013,delta_prof_sci_mgmt_adm,pct_prof_sci_mgmt_adm_2018,pct_prof_sci_mgmt_adm_2013,delta_edu_health,pct_edu_health_2018,pct_edu_health_2013,delta_arts_ent_food_rec,pct_arts_ent_food_rec_2018,pct_arts_ent_food_rec_2013,delta_otherserv,pct_otherserv_2018,pct_otherserv_2013,delta_public_admin,pct_public_admin_2018,pct_public_admin_2013
0500000US18163,"Vanderburgh County, Indiana",87595,86186,-0.2,0.008,0.01,-0.1,0.054,0.06,0.163398693,0.178,0.153,0,0.027,0.027,-0.124087591,0.12,0.137,-0.02,0.049,0.05,-0.045454545,0.021,0.022,-0.036363636,0.053,0.055,0.118421053,0.085,0.076,-0.021459227,0.228,0.233,0.09375,0.105,0.096,-0.206896552,0.046,0.058,0.130434783,0.026,0.023
0500000US18165,"Vermillion County, Indiana",6549,6837,-0.058823529,0.032,0.034,-0.076923077,0.072,0.078,-0.022321429,0.219,0.224,0.857142857,0.026,0.014,0.123809524,0.118,0.105,0.37254902,0.07,0.051,0,0.011,0.011,-0.294117647,0.036,0.051,-0.184210526,0.062,0.076,0.119791667,0.215,0.192,-0.2875,0.057,0.08,-0.177777778,0.037,0.045,0.125,0.045,0.04
0500000US18167,"Vigo County, Indiana",48565,46551,0.666666667,0.01,0.006,-0.220338983,0.046,0.059,-0.013245033,0.149,0.151,0.052631579,0.02,0.019,-0.008474576,0.117,0.118,0.166666667,0.042,0.036,0.230769231,0.016,0.013,-0.046511628,0.041,0.043,-0.148648649,0.063,0.074,-0.059405941,0.285,0.303,0.318181818,0.116,0.088,0.02,0.051,0.05,0.097560976,0.045,0.041
0500000US18169,"Wabash County, Indiana",14813,14301,-0.023809524,0.041,0.042,0.081632653,0.053,0.049,0.033755274,0.245,0.237,1.083333333,0.025,0.012,0.04040404,0.103,0.099,0.054054054,0.039,0.037,-0.5,0.006,0.012,-0.153846154,0.033,0.039,0.282608696,0.059,0.046,-0.164874552,0.233,0.279,0.180555556,0.085,0.072,-0.021276596,0.046,0.047,0.142857143,0.032,0.028
0500000US18171,"Warren County, Indiana",3948,3929,0.035087719,0.059,0.057,0.421052632,0.081,0.057,-0.152777778,0.244,0.288,0.769230769,0.046,0.026,-0.117647059,0.09,0.102,-0.151515152,0.056,0.066,-0.230769231,0.01,0.013,-0.268292683,0.03,0.041,0.434782609,0.033,0.023,-0.004464286,0.223,0.224,0.390243902,0.057,0.041,0.186046512,0.051,0.043,0.111111111,0.02,0.018
0500000US18173,"Warrick County, Indiana",31570,29194,0.636363636,0.018,0.011,0.03030303,0.068,0.066,0.156862745,0.177,0.153,0.103448276,0.032,0.029,-0.237762238,0.109,0.143,-0.018867925,0.052,0.053,-0.210526316,0.015,0.019,-0.25,0.051,0.068,0.118421053,0.085,0.076,0.04526749,0.254,0.243,-0.068493151,0.068,0.073,0.119047619,0.047,0.042,0.041666667,0.025,0.024
0500000US18175,"Washington County, Indiana",12021,12289,-0.083333333,0.044,0.048,0.093023256,0.094,0.086,-0.021186441,0.231,0.236,0.294117647,0.022,0.017,0.054545455,0.116,0.11,-0.246376812,0.052,0.069,1.6,0.026,0.01,0.03125,0.033,0.032,-0.107142857,0.05,0.056,0.023584906,0.217,0.212,-0.206896552,0.046,0.058,-0.027027027,0.036,0.037,0.103448276,0.032,0.029
0500000US18177,"Wayne County, Indiana",29728,28520,0,0.015,0.015,-0.020833333,0.047,0.048,0.025906736,0.198,0.193,0.272727273,0.028,0.022,-0.008474576,0.117,0.118,-0.043478261,0.044,0.046,-0.307692308,0.009,0.013,0.023255814,0.044,0.043,0.058823529,0.054,0.051,-0.017241379,0.285,0.29,-0.045454545,0.084,0.088,0.113636364,0.049,0.044,-0.161290323,0.026,0.031
0500000US18179,"Wells County, Indiana",13750,13083,-0.228571429,0.027,0.035,0.196078431,0.061,0.051,-0.102459016,0.219,0.244,0.676470588,0.057,0.034,-0.114754098,0.108,0.122,-0.392405063,0.048,0.079,-0.25,0.015,0.02,0.41025641,0.055,0.039,0.794117647,0.061,0.034,0.131868132,0.206,0.182,-0.03030303,0.064,0.066,-0.123076923,0.057,0.065,-0.193548387,0.025,0.031
0500000US18181,"White County, Indiana",11453,11289,-0.103448276,0.052,0.058,0.224137931,0.071,0.058,0.146017699,0.259,0.226,1.166666667,0.026,0.012,-0.192,0.101,0.125,0.162790698,0.05,0.043,0.125,0.018,0.016,-0.135135135,0.032,0.037,0.317073171,0.054,0.041,-0.009259259,0.214,0.216,-0.3125,0.055,0.08,0,0.04,0.04,-0.408163265,0.029,0.049
0500000US18183,"Whitley County, Indiana",16976,16061,-0.454545455,0.012,0.022,0.625,0.078,0.048,-0.114285714,0.279,0.315,-0.090909091,0.02,0.022,-0.114754098,0.108,0.122,-0.230769231,0.04,0.052,-0.0625,0.015,0.016,-0.128205128,0.034,0.039,0.333333333,0.072,0.054,0.147727273,0.202,0.176,-0.253968254,0.047,0.063,0.452380952,0.061,0.042,0.142857143,0.032,0.028
0500000US19001,"Adair County, Iowa",3580,3968,-0.313868613,0.094,0.137,0.076086957,0.099,0.092,0.03968254,0.131,0.126,0.379310345,0.04,0.029,-0.341085271,0.085,0.129,-0.076923077,0.06,0.065,0.333333333,0.012,0.009,0.392857143,0.078,0.056,0.4,0.056,0.04,0.01010101,0.2,0.198,0.756756757,0.065,0.037,0.545454545,0.051,0.033,-0.44,0.028,0.05
0500000US19003,"Adams County, Iowa",1756,1989,0.35,0.162,0.12,-0.125,0.042,0.048,-0.047945205,0.139,0.146,0.023255814,0.044,0.043,0.04040404,0.103,0.099,-0.310810811,0.051,0.074,0,0.012,0.012,-0.4,0.027,0.045,1.133333333,0.032,0.015,-0.020833333,0.282,0.288,0.444444444,0.026,0.018,-0.169491525,0.049,0.059,-0.03030303,0.032,0.033
0500000US19005,"Allamakee County, Iowa",6923,7107,-0.152380952,0.089,0.105,0.13253012,0.094,0.083,0.049295775,0.149,0.142,0.391304348,0.032,0.023,0.008064516,0.125,0.124,-0.231884058,0.053,0.069,-0.7,0.003,0.01,-0.409090909,0.026,0.044,0.483870968,0.046,0.031,0.165178571,0.261,0.224,-0.316666667,0.041,0.06,-0.210526316,0.045,0.057,0.206896552,0.035,0.029
0500000US19007,"Appanoose County, Iowa",5520,5790,-0.044776119,0.064,0.067,-0.376623377,0.048,0.077,0.053475936,0.197,0.187,-0.325581395,0.029,0.043,-0.007518797,0.132,0.133,-0.212121212,0.052,0.066,0.714285714,0.024,0.014,0.285714286,0.036,0.028,0.352941176,0.046,0.034,0.014705882,0.207,0.204,0.01369863,0.074,0.073,0.8125,0.058,0.032,-0.238095238,0.032,0.042
0500000US19009,"Audubon County, Iowa",2908,3090,-0.167701863,0.134,0.161,0.253968254,0.079,0.063,0.188888889,0.107,0.09,0.375,0.044,0.032,-0.25984252,0.094,0.127,0.41025641,0.055,0.039,0.333333333,0.02,0.015,-0.234042553,0.036,0.047,-0.359375,0.041,0.064,0.105263158,0.231,0.209,-0.305084746,0.041,0.059,0.15625,0.074,0.064,0.419354839,0.044,0.031
0500000US19011,"Benton County, Iowa",13323,13085,-0.111111111,0.048,0.054,0.225352113,0.087,0.071,0.036363636,0.171,0.165,-0.282608696,0.033,0.046,-0.138211382,0.106,0.123,0.163636364,0.064,0.055,-0.448275862,0.016,0.029,0.183098592,0.084,0.071,0.24,0.062,0.05,0.0625,0.221,0.208,-0.290909091,0.039,0.055,0.195121951,0.049,0.041,-0.322580645,0.021,0.031
0500000US19013,"Black Hawk County, Iowa",69573,65028,0.166666667,0.014,0.012,-0.019230769,0.051,0.052,0.02247191,0.182,0.178,-0.1,0.027,0.03,0.133333333,0.136,0.12,-0.071428571,0.039,0.042,-0.076923077,0.012,0.013,-0.050847458,0.056,0.059,0.070422535,0.076,0.071,-0.00390625,0.255,0.256,0.010204082,0.099,0.098,-0.234042553,0.036,0.047,-0.227272727,0.017,0.022
0500000US19015,"Boone County, Iowa",13879,13245,-0.319148936,0.032,0.047,-0.150684932,0.062,0.073,0.310344828,0.114,0.087,0.761904762,0.037,0.021,0.312,0.164,0.125,-0.227272727,0.051,0.066,1.090909091,0.023,0.011,-0.177419355,0.051,0.062,-0.202531646,0.063,0.079,0,0.271,0.271,0.092592593,0.059,0.054,-0.327272727,0.037,0.055,-0.26,0.037,0.05
0500000US19017,"Bremer County, Iowa",12957,12814,-0.166666667,0.04,0.048,0.055555556,0.057,0.054,0.129943503,0.2,0.177,-0.166666667,0.02,0.024,-0.04587156,0.104,0.109,0.444444444,0.039,0.027,-0.2,0.012,0.015,0.052631579,0.08,0.076,-0.172413793,0.048,0.058,-0.020979021,0.28,0.286,-0.178571429,0.046,0.056,-0.08,0.046,0.05,0.285714286,0.027,0.021
0500000US19019,"Buchanan County, Iowa",10407,10366,0.309090909,0.072,0.055,0,0.081,0.081,0.151351351,0.213,0.185,-0.153846154,0.022,0.026,-0.079646018,0.104,0.113,-0.254545455,0.041,0.055,-0.375,0.01,0.016,-0.16,0.042,0.05,0.384615385,0.054,0.039,0,0.234,0.234,-0.072727273,0.051,0.055,-0.396551724,0.035,0.058,0.28125,0.041,0.032
0500000US19021,"Buena Vista County, Iowa",10523,10582,-0.214285714,0.066,0.084,-0.078431373,0.047,0.051,0.141791045,0.306,0.268,-0.322580645,0.021,0.031,-0.191666667,0.097,0.12,0.7,0.034,0.02,-0.4,0.006,0.01,0.178571429,0.033,0.028,0.451612903,0.045,0.031,0.004347826,0.231,0.23,0.112903226,0.069,0.062,-0.272727273,0.032,0.044,-0.363636364,0.014,0.022
0500000US19023,"Butler County, Iowa",7287,7299,-0.164705882,0.071,0.085,0.283018868,0.068,0.053,-0.084158416,0.185,0.202,-0.03125,0.031,0.032,0,0.119,0.119,-0.254545455,0.041,0.055,0.363636364,0.015,0.011,0.377777778,0.062,0.045,0.488372093,0.064,0.043,-0.087136929,0.22,0.241,0.282051282,0.05,0.039,-0.076923077,0.048,0.052,0.086956522,0.025,0.023
0500000US19025,"Calhoun County, Iowa",4416,4566,0.057142857,0.111,0.105,0.188679245,0.063,0.053,0.223529412,0.104,0.085,-0.25,0.033,0.044,-0.139705882,0.117,0.136,-0.119402985,0.059,0.067,0.421052632,0.027,0.019,-0.395348837,0.026,0.043,0.433333333,0.043,0.03,-0.056737589,0.266,0.282,-0.076923077,0.036,0.039,0.538461538,0.06,0.039,-0.083333333,0.055,0.06
0500000US19027,"Carroll County, Iowa",10632,11024,-0.075949367,0.073,0.079,-0.203125,0.051,0.064,-0.121212121,0.116,0.132,-0.084507042,0.065,0.071,-0.066666667,0.126,0.135,0.0625,0.051,0.048,0.133333333,0.017,0.015,0,0.062,0.062,0.073170732,0.044,0.041,0.188340807,0.265,0.223,-0.319444444,0.049,0.072,0.157894737,0.044,0.038,0.714285714,0.036,0.021
0500000US19029,"Cass County, Iowa",6455,6893,0.637931034,0.095,0.058,0,0.084,0.084,0.059322034,0.125,0.118,-0.304347826,0.016,0.023,-0.158823529,0.143,0.17,0.133333333,0.051,0.045,0.294117647,0.022,0.017,0.771428571,0.062,0.035,-0.043478261,0.044,0.046,-0.122137405,0.23,0.262,0.192982456,0.068,0.057,-0.387096774,0.038,0.062,-0.130434783,0.02,0.023
0500000US19031,"Cedar County, Iowa",9920,9915,0.087719298,0.062,0.057,0,0.083,0.083,0.012820513,0.158,0.156,-0.295454545,0.031,0.044,0.122641509,0.119,0.106,-0.147540984,0.052,0.061,-0.571428571,0.006,0.014,-0.225,0.031,0.04,0.095890411,0.08,0.073,0.066390041,0.257,0.241,-0.106382979,0.042,0.047,0,0.04,0.04,0.027027027,0.038,0.037
0500000US19033,"Cerro Gordo County, Iowa",21912,22844,0.333333333,0.032,0.024,0.326923077,0.069,0.052,0.044871795,0.163,0.156,-0.19047619,0.034,0.042,-0.126865672,0.117,0.134,0.282608696,0.059,0.046,-0.1875,0.013,0.016,0.1875,0.057,0.048,-0.115942029,0.061,0.069,-0.04743083,0.241,0.253,-0.022727273,0.086,0.088,-0.285714286,0.035,0.049,0.291666667,0.031,0.024
0500000US19035,"Cherokee County, Iowa",5930,6160,-0.094339623,0.096,0.106,0.576271186,0.093,0.059,-0.237804878,0.125,0.164,0.0625,0.051,0.048,0.253731343,0.168,0.134,0.054054054,0.039,0.037,-0.210526316,0.015,0.019,-0.181818182,0.036,0.044,0,0.029,0.029,0.100436681,0.252,0.229,-0.333333333,0.032,0.048,-0.434782609,0.026,0.046,0,0.038,0.038
0500000US19037,"Chickasaw County, Iowa",6457,6008,-0.051546392,0.092,0.097,-0.014925373,0.066,0.067,0.084745763,0.256,0.236,0.75,0.042,0.024,-0.283185841,0.081,0.113,-0.14893617,0.04,0.047,-0.333333333,0.004,0.006,0.055555556,0.038,0.036,0.419354839,0.044,0.031,0.072815534,0.221,0.206,-0.125,0.042,0.048,-0.339285714,0.037,0.056,0.193548387,0.037,0.031
0500000US19039,"Clarke County, Iowa",4612,4381,0.116666667,0.067,0.06,-0.2375,0.061,0.08,0.145695364,0.173,0.151,-0.471698113,0.028,0.053,-0.105263158,0.119,0.133,-0.43902439,0.046,0.082,0,0.004,0.004,0.411764706,0.072,0.051,0.542857143,0.054,0.035,0.231182796,0.229,0.186,-0.324786325,0.079,0.117,1.888888889,0.052,0.018,-0.413793103,0.017,0.029
0500000US19041,"Clay County, Iowa",8262,8500,0.193548387,0.074,0.062,-0.220588235,0.053,0.068,-0.172413793,0.12,0.145,0.325581395,0.057,0.043,-0.196428571,0.135,0.168,0.4,0.063,0.045,0,0.032,0.032,0.104166667,0.053,0.048,0,0.052,0.052,0.076233184,0.24,0.223,-0.152542373,0.05,0.059,0.2,0.042,0.035,0.4,0.028,0.02
0500000US19043,"Clayton County, Iowa",9181,9090,0.069306931,0.108,0.101,-0.172413793,0.072,0.087,0.196531792,0.207,0.173,0.2,0.03,0.025,0.049586777,0.127,0.121,0.020408163,0.05,0.049,-0.4,0.009,0.015,0.135135135,0.042,0.037,-0.333333333,0.04,0.06,-0.037914692,0.203,0.211,0.017857143,0.057,0.056,-0.195121951,0.033,0.041,-0.08,0.023,0.025
0500000US19045,"Clinton County, Iowa",22653,23647,-0.2,0.032,0.04,0.130434783,0.078,0.069,0.078125,0.207,0.192,0.157894737,0.022,0.019,0.05511811,0.134,0.127,-0.25,0.045,0.06,-0.333333333,0.014,0.021,-0.104166667,0.043,0.048,0.290322581,0.08,0.062,-0.04,0.216,0.225,-0.070422535,0.066,0.071,-0.026315789,0.037,0.038,-0.068965517,0.027,0.029
0500000US19047,"Crawford County, Iowa",7993,8223,-0.276595745,0.068,0.094,0.283018868,0.068,0.053,0.336448598,0.286,0.214,0.24,0.031,0.025,-0.134920635,0.109,0.126,0,0.049,0.049,-0.071428571,0.013,0.014,0,0.036,0.036,0.228571429,0.043,0.035,-0.192488263,0.172,0.213,-0.068493151,0.068,0.073,-0.191489362,0.038,0.047,-0.095238095,0.019,0.021
0500000US19049,"Dallas County, Iowa",46027,36809,-0.260869565,0.017,0.023,-0.089285714,0.051,0.056,-0.072289157,0.077,0.083,-0.114285714,0.031,0.035,-0.119266055,0.096,0.109,0.25,0.04,0.032,-0.347826087,0.015,0.023,-0.088495575,0.206,0.226,0.304347826,0.12,0.092,0.08040201,0.215,0.199,0.117647059,0.057,0.051,0.055555556,0.038,0.036,0.057142857,0.037,0.035
0500000US19051,"Davis County, Iowa",4158,3675,0.045454545,0.092,0.088,-0.181818182,0.081,0.099,-0.187845304,0.147,0.181,0.310344828,0.038,0.029,0.276785714,0.143,0.112,0.090909091,0.048,0.044,0.888888889,0.017,0.009,0.333333333,0.04,0.03,-0.085106383,0.043,0.047,0.059090909,0.233,0.22,-0.328358209,0.045,0.067,0.022222222,0.046,0.045,-0.068965517,0.027,0.029
0500000US19053,"Decatur County, Iowa",3720,3591,-0.172413793,0.072,0.087,-0.070422535,0.066,0.071,0.2,0.096,0.08,-0.545454545,0.015,0.033,-0.074380165,0.112,0.121,0.050847458,0.062,0.059,0.583333333,0.019,0.012,0.060606061,0.035,0.033,0.027777778,0.037,0.036,0,0.34,0.34,0.060606061,0.07,0.066,0.268292683,0.052,0.041,0.142857143,0.024,0.021
0500000US19055,"Delaware County, Iowa",9334,9446,0.063829787,0.1,0.094,-0.207317073,0.065,0.082,0.054187192,0.214,0.203,-0.133333333,0.026,0.03,-0.133333333,0.117,0.135,0.325,0.053,0.04,-0.5,0.007,0.014,0.131578947,0.043,0.038,-0.1875,0.039,0.048,0.043478261,0.216,0.207,0.261904762,0.053,0.042,0,0.039,0.039,0.038461538,0.027,0.026
0500000US19057,"Des Moines County, Iowa",19087,18250,-0.052631579,0.018,0.019,0.080645161,0.067,0.062,0.057692308,0.22,0.208,0.6,0.024,0.015,-0.134751773,0.122,0.141,-0.018181818,0.054,0.055,0,0.016,0.016,0.416666667,0.051,0.036,-0.037735849,0.051,0.053,-0.004524887,0.22,0.221,-0.135416667,0.083,0.096,0,0.046,0.046,-0.121212121,0.029,0.033
0500000US19059,"Dickinson County, Iowa",9189,8871,-0.090909091,0.04,0.044,0.214285714,0.102,0.084,0.029239766,0.176,0.171,-0.452380952,0.023,0.042,-0.076923077,0.12,0.13,-0.2,0.04,0.05,0.153846154,0.015,0.013,-0.234042553,0.036,0.047,0.283018868,0.068,0.053,0.058823529,0.198,0.187,-0.040816327,0.094,0.098,0.041666667,0.05,0.048,0.147058824,0.039,0.034
0500000US19061,"Dubuque County, Iowa",50388,49672,0,0.019,0.019,-0.1,0.054,0.06,0.093959732,0.163,0.149,0.230769231,0.032,0.026,0.105691057,0.136,0.123,0.257142857,0.044,0.035,-0.266666667,0.022,0.03,0.078125,0.069,0.064,0.102941176,0.075,0.068,-0.071713147,0.233,0.251,-0.086021505,0.085,0.093,-0.203703704,0.043,0.054,-0.111111111,0.024,0.027
0500000US19063,"Emmet County, Iowa",4802,5207,-0.024390244,0.08,0.082,0.545454545,0.085,0.055,-0.096069869,0.207,0.229,-0.038461538,0.025,0.026,-0.454545455,0.072,0.132,0.409090909,0.062,0.044,-0.294117647,0.012,0.017,0,0.038,0.038,0.5,0.051,0.034,0.457627119,0.258,0.177,-0.411111111,0.053,0.09,-0.244897959,0.037,0.049,-0.296296296,0.019,0.027
0500000US19065,"Fayette County, Iowa",9937,10103,0.256410256,0.098,0.078,0.046875,0.067,0.064,0.035971223,0.144,0.139,-0.060606061,0.031,0.033,-0.073170732,0.114,0.123,-0.24,0.038,0.05,0.5,0.015,0.01,0.131578947,0.043,0.038,-0.178571429,0.046,0.056,0.046332046,0.271,0.259,-0.264705882,0.05,0.068,0.244444444,0.056,0.045,-0.324324324,0.025,0.037
0500000US19067,"Floyd County, Iowa",7920,8054,-0.208791209,0.072,0.091,0.367346939,0.067,0.049,-0.071770335,0.194,0.209,0.269230769,0.033,0.026,0.041322314,0.126,0.121,-0.096153846,0.047,0.052,0.333333333,0.016,0.012,0.125,0.054,0.048,-0.396825397,0.038,0.063,0.090909091,0.228,0.209,-0.089285714,0.051,0.056,0.513513514,0.056,0.037,-0.344827586,0.019,0.029
0500000US19069,"Franklin County, Iowa",4845,5235,0.107142857,0.124,0.112,-0.037974684,0.076,0.079,0.127388535,0.177,0.157,-0.155555556,0.038,0.045,-0.343137255,0.067,0.102,-0.305084746,0.041,0.059,-0.6,0.012,0.03,0.393939394,0.046,0.033,-0.047619048,0.06,0.063,0.25,0.245,0.196,-0.170212766,0.039,0.047,-0.142857143,0.042,0.049,0.178571429,0.033,0.028
0500000US19071,"Fremont County, Iowa",3373,3463,0.184782609,0.109,0.092,-0.308823529,0.047,0.068,0.06870229,0.14,0.131,0.458333333,0.035,0.024,-0.203539823,0.09,0.113,0.301886792,0.069,0.053,0.125,0.009,0.008,0.319148936,0.062,0.047,-0.095238095,0.038,0.042,-0.035587189,0.271,0.281,0.257142857,0.044,0.035,-0.145833333,0.041,0.048,-0.228070175,0.044,0.057
0500000US19073,"Greene County, Iowa",4498,4356,-0.008264463,0.12,0.121,-0.273972603,0.053,0.073,-0.006944444,0.143,0.144,0.258064516,0.039,0.031,-0.068181818,0.123,0.132,-0.291666667,0.034,0.048,0.529411765,0.026,0.017,0.071428571,0.045,0.042,0.588235294,0.054,0.034,-0.091954023,0.237,0.261,0.8,0.036,0.02,0.487179487,0.058,0.039,-0.179487179,0.032,0.039
0500000US19075,"Grundy County, Iowa",6244,6093,-0.178947368,0.078,0.095,0.142857143,0.096,0.084,-0.155279503,0.136,0.161,0.027777778,0.037,0.036,-0.093220339,0.107,0.118,0,0.045,0.045,1.142857143,0.015,0.007,0.173076923,0.061,0.052,-0.127659574,0.041,0.047,0.142857143,0.248,0.217,-0.166666667,0.04,0.048,0.296296296,0.07,0.054,-0.228571429,0.027,0.035
0500000US19077,"Guthrie County, Iowa",5275,5280,-0.239583333,0.073,0.096,0.056818182,0.093,0.088,-0.010752688,0.092,0.093,0.4,0.035,0.025,0.461538462,0.133,0.091,-0.081967213,0.056,0.061,-0.444444444,0.02,0.036,0.049019608,0.107,0.102,0.224489796,0.06,0.049,0,0.221,0.221,-0.076923077,0.048,0.052,-0.557377049,0.027,0.061,0.416666667,0.034,0.024
0500000US19079,"Hamilton County, Iowa",7607,7198,0.207792208,0.093,0.077,-0.104477612,0.06,0.067,-0.255,0.149,0.2,0.6,0.04,0.025,0.016129032,0.126,0.124,-0.083333333,0.044,0.048,-0.107142857,0.025,0.028,-0.022727273,0.043,0.044,0.270833333,0.061,0.048,0.131313131,0.224,0.198,-0.071428571,0.052,0.056,-0.203703704,0.043,0.054,0.344827586,0.039,0.029
0500000US19081,"Hancock County, Iowa",5653,5552,0.047169811,0.111,0.106,-0.128205128,0.034,0.039,-0.180769231,0.213,0.26,0.159090909,0.051,0.044,-0.0625,0.105,0.112,-0.072463768,0.064,0.069,-0.4375,0.009,0.016,0.352941176,0.046,0.034,0.171428571,0.041,0.035,0.214659686,0.232,0.191,-0.088235294,0.031,0.034,0.052631579,0.04,0.038,0.047619048,0.022,0.021
0500000US19083,"Hardin County, Iowa",8713,8088,0.166666667,0.119,0.102,0.109589041,0.081,0.073,0.0859375,0.139,0.128,0.019230769,0.053,0.052,-0.142857143,0.102,0.119,0.205128205,0.047,0.039,-0.352941176,0.011,0.017,-0.183673469,0.04,0.049,-0.375,0.03,0.048,-0.118577075,0.223,0.253,0.828571429,0.064,0.035,0.181818182,0.052,0.044,0.025641026,0.04,0.039
0500000US19085,"Harrison County, Iowa",7347,7304,-0.081081081,0.068,0.074,0.616666667,0.097,0.06,-0.067226891,0.111,0.119,-0.166666667,0.035,0.042,0.198019802,0.121,0.101,0.128571429,0.079,0.07,0.428571429,0.02,0.014,0.169491525,0.069,0.059,0.127659574,0.053,0.047,-0.137254902,0.22,0.255,-0.303797468,0.055,0.079,-0.020833333,0.047,0.048,-0.15625,0.027,0.032
0500000US19087,"Henry County, Iowa",9335,9096,-0.125,0.042,0.048,0.017857143,0.057,0.056,0,0.207,0.207,0.714285714,0.024,0.014,0.030769231,0.134,0.13,-0.108695652,0.041,0.046,-0.3,0.007,0.01,-0.204545455,0.035,0.044,-0.061538462,0.061,0.065,0.024,0.256,0.25,-0.120689655,0.051,0.058,0.157894737,0.044,0.038,0.212121212,0.04,0.033
0500000US19089,"Howard County, Iowa",4783,4858,-0.36440678,0.075,0.118,0.431372549,0.073,0.051,-0.117647059,0.225,0.255,-0.342857143,0.023,0.035,-0.01980198,0.099,0.101,-0.090909091,0.03,0.033,1.25,0.009,0.004,0.205882353,0.041,0.034,0.869565217,0.043,0.023,0.271028037,0.272,0.214,0.155555556,0.052,0.045,-0.433333333,0.034,0.06,-0.148148148,0.023,0.027
0500000US19091,"Humboldt County, Iowa",4672,4726,0.068627451,0.109,0.102,-0.301204819,0.058,0.083,-0.133004926,0.176,0.203,0.184210526,0.045,0.038,0.026086957,0.118,0.115,0.541666667,0.074,0.048,1.375,0.019,0.008,0.676470588,0.057,0.034,-0.346153846,0.034,0.052,-0.075471698,0.196,0.212,0.157894737,0.044,0.038,-0.255319149,0.035,0.047,0.789473684,0.034,0.019
0500000US19093,"Ida County, Iowa",3443,3559,-0.23853211,0.083,0.109,0.224489796,0.06,0.049,0.371859296,0.273,0.199,0.272727273,0.028,0.022,-0.309734513,0.078,0.113,-0.428571429,0.04,0.07,0.25,0.01,0.008,0.102040816,0.054,0.049,-0.033333333,0.029,0.03,0.118181818,0.246,0.22,-0.461538462,0.028,0.052,0.021276596,0.048,0.047,-0.25,0.024,0.032
0500000US19095,"Iowa County, Iowa",8353,8846,-0.211764706,0.067,0.085,0.454545455,0.08,0.055,0.037234043,0.195,0.188,-0.148148148,0.023,0.027,-0.046153846,0.124,0.13,-0.104166667,0.043,0.048,-0.6,0.006,0.015,1,0.05,0.025,0,0.046,0.046,-0.104477612,0.24,0.268,-0.163934426,0.051,0.061,0.277777778,0.046,0.036,0.866666667,0.028,0.015
0500000US19097,"Jackson County, Iowa",9531,9953,0,0.068,0.068,-0.024691358,0.079,0.081,-0.130434783,0.16,0.184,0.193548387,0.037,0.031,-0.014925373,0.132,0.134,-0.402439024,0.049,0.082,0,0.016,0.016,0.276595745,0.06,0.047,0.59375,0.051,0.032,0.152173913,0.212,0.184,-0.083333333,0.066,0.072,0.073170732,0.044,0.041,-0.037037037,0.026,0.027
0500000US19099,"Jasper County, Iowa",17587,17255,-0.075,0.037,0.04,-0.223880597,0.052,0.067,0.028901734,0.178,0.173,0.277777778,0.046,0.036,0.017094017,0.119,0.117,0.086956522,0.05,0.046,0.222222222,0.022,0.018,-0.121621622,0.065,0.074,0.046153846,0.068,0.065,0.064039409,0.216,0.203,0.033333333,0.062,0.06,-0.068965517,0.054,0.058,-0.255813953,0.032,0.043
0500000US19101,"Jefferson County, Iowa",8235,8181,-0.093023256,0.039,0.043,0.036363636,0.057,0.055,0.053435115,0.138,0.131,-0.314285714,0.024,0.035,-0.040816327,0.094,0.098,-0.034482759,0.028,0.029,-0.28,0.018,0.025,0.173333333,0.088,0.075,0.162790698,0.1,0.086,0.056277056,0.244,0.231,0,0.08,0.08,-0.126760563,0.062,0.071,-0.292682927,0.029,0.041
0500000US19103,"Johnson County, Iowa",82627,75636,-0.166666667,0.01,0.012,0.125,0.045,0.04,-0.025,0.078,0.08,-0.285714286,0.015,0.021,0.173913043,0.108,0.092,-0.121212121,0.029,0.033,-0.368421053,0.012,0.019,0.018867925,0.054,0.053,-0.038461538,0.075,0.078,0.047263682,0.421,0.402,-0.10619469,0.101,0.113,-0.085714286,0.032,0.035,-0.090909091,0.02,0.022
0500000US19105,"Jones County, Iowa",9825,10086,-0.014084507,0.07,0.071,-0.164705882,0.071,0.085,-0.127071823,0.158,0.181,0.727272727,0.038,0.022,0.123809524,0.118,0.105,-0.163636364,0.046,0.055,-0.2,0.016,0.02,0.372093023,0.059,0.043,0,0.065,0.065,-0.024038462,0.203,0.208,0.079365079,0.068,0.063,0.06122449,0.052,0.049,0.088235294,0.037,0.034
